Querier,Cache log
Querier,Cache log
Querier,Cache log
12387,hit
22282,updation
28020,updation
19421,miss
16228,miss
12840,updation
3822,updation
6516,hit
14811,updation
2561,updation
6824,updation
9163,updation
18784,updation
34161,updation
22305,regenerate
17778,updation
34912,updation
27323,updation
11383,updation
17196,hit
32888,regenerate
29699,updation
19963,miss
7016,updation
7327,updation
13944,updation
11135,updation
24125,hit
10285,updation
15538,updation
36241,miss
4331,miss
15365,updation
5124,regenerate
24802,updation
12487,miss
30088,updation
21741,updation
21773,hit
15088,updation
14525,miss
15088,regenerate
31863,updation
21741,regenerate
13073,updation
6029,miss
32816,hit
23978,updation
20995,hit
34342,miss
7802,regenerate
36348,updation
35244,updation
16771,updation
12387,hit
4141,updation
34084,miss
10287,updation
15538,updation
32816,hit
15486,miss
2045,updation
14451,updation
5704,updation
32603,regenerate
2102,miss
3756,updation
1085,updation
18575,miss
4465,updation
26096,miss
580,updation
23969,miss
17956,miss
1267,updation
7310,updation
15814,updation
7310,regenerate
27302,updation
11221,updation
12479,regenerate
13572,miss
25113,updation
23952,updation
36401,updation
20995,hit
13024,updation
17798,updation
28020,updation
30088,updation
15574,updation
35689,updation
12775,updation
14246,updation
19684,updation
11650,miss
177,miss
22282,regenerate
14312,regenerate
299,updation
12387,hit
3822,updation
10455,updation
6415,updation
32069,updation
19368,miss
33971,updation
16771,regenerate
11595,updation
22764,updation
34912,updation
16662,updation
33418,updation
23952,regenerate
19684,regenerate
3328,updation
7069,updation
29072,miss
11135,regenerate
16491,updation
2124,regenerate
4494,updation
9726,updation
24200,miss
22979,updation
11660,updation
35796,miss
8830,updation
29514,updation
13512,updation
36373,updation
5654,updation
4095,miss
14246,regenerate
25357,updation
16771,updation
29372,updation
17778,updation
20239,updation
14246,regenerate
29596,updation
5706,updation
17467,updation
23400,hit
32069,updation
1455,updation
6415,regenerate
4095,hit
30414,updation
29864,updation
7327,updation
299,updation
3476,regenerate
30117,updation
12499,updation
32634,updation
13512,updation
12054,updation
16071,updation
35836,updation
3822,updation
14451,updation
4141,updation
21773,updation
33049,miss
9939,updation
20532,updation
5997,updation
11595,regenerate
32083,miss
31342,miss
29936,updation
30707,updation
30311,updation
15814,updation
26366,updation
35240,updation
16701,miss
7802,regenerate
9476,updation
6415,hit
6415,hit
7208,miss
28247,miss
23203,updation
35240,regenerate
19684,updation
32779,updation
29936,updation
8197,miss
13708,miss
1912,updation
17463,updation
23540,regenerate
27323,updation
5352,updation
15230,updation
9939,regenerate
11043,updation
13353,regenerate
12874,updation
25956,miss
5706,regenerate
36373,regenerate
15814,regenerate
36371,updation
36371,regenerate
20239,updation
26710,updation
26710,regenerate
9522,updation
36254,updation
1351,updation
32083,updation
721,miss
28335,updation
32816,updation
30311,updation
13471,updation
3100,updation
35756,updation
17290,updation
12108,updation
12775,updation
23371,miss
35689,updation
28490,updation
36373,regenerate
2427,updation
2857,miss
13138,updation
15354,updation
13572,updation
6626,updation
27046,updation
28153,miss
364,miss
7069,updation
8010,miss
13748,updation
29826,miss
5379,updation
21773,regenerate
14629,updation
28247,regenerate
