Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
Querier,No. of Policies,Cache log,Generation Time,Execution Time,Policy Retrieval Time,Hit Total Time,Miss Total Time,Deletion Flag
11650,33,soft-hit,679.307178,13.119015,598.653957,1291.08015,0,0
11650,33,soft-hit,685.337635,13.22064,600.65411,1299.2123849999998,0,0
11650,33,soft-hit,682.042166,13.042909,597.519835,1292.60491,0,0
11650,33,soft-hit,689.317455,13.322904,605.020883,1307.6612420000001,0,0
11650,33,soft-hit,689.206653,19.024659,604.788515,1313.019827,0,0
11650,33,soft-hit,682.677413,12.954166,599.114868,1294.746447,0,0
11650,33,soft-hit,683.911779,12.957016,598.897876,1295.7666709999999,0,0
11650,33,soft-hit,684.781358,20.99723,600.800968,1306.579556,0,0
11650,33,soft-hit,682.96294,32.709205,599.033878,1314.706023,0,0
11650,33,soft-hit,688.652348,25.392311,604.850013,1318.894672,0,0
11650,33,soft-hit,649.990707,34.29723,604.582928,1288.870865,0,0
11650,33,soft-hit,687.002026,33.849785,599.985521,1320.837332,0,0
11650,33,soft-hit,682.725448,13.547458,599.22551,1295.498416,0,0
11650,33,soft-hit,679.33123,13.042681,595.092427,1287.4663380000002,0,0
11650,33,soft-hit,677.156822,27.633588,592.927391,1297.717801,0,0
11650,33,soft-hit,676.136239,35.204543,592.686993,1304.027775,0,0
11650,33,soft-hit,677.586564,13.413108,593.700251,1284.699923,0,0
11650,33,soft-hit,673.575269,12.888389,593.288878,1279.752536,0,0
11650,33,soft-hit,677.417758,25.759643,592.962849,1296.14025,0,0
11650,33,soft-hit,678.358518,13.886494,592.873749,1285.118761,0,0
11650,33,soft-hit,677.36297,37.552461,593.107069,1308.0225,0,0
11650,33,soft-hit,677.832021,13.214064,593.258421,1284.304506,0,0
23519,42,miss,853.141832,14.319626,739.131389,0,1606.592847,0
23519,used GE,hit,0,13.194655,0,13.194655,0,0
23519,used GE,hit,0,12.748822,0,12.748822,0,0
23519,used GE,hit,0,30.685971,0,30.685971,0,0
23519,used GE,hit,0,13.487126,0,13.487126,0,0
23519,used GE,hit,0,31.232964,0,31.232964,0,0
23519,used GE,hit,0,38.453077,0,38.453077,0,0
23519,used GE,hit,0,16.197073,0,16.197073,0,0
23519,used GE,hit,0,14.690843,0,14.690843,0,0
23519,used GE,hit,0,14.548204,0,14.548204,0,0
23519,used GE,hit,0,13.909392,0,13.909392,0,0
23519,43,soft-hit,945.092292,14.38043,842.835935,1802.308657,0,0
23519,used GE,hit,0,28.510346,0,28.510346,0,0
23519,used GE,hit,0,14.495382,0,14.495382,0,0
23519,used GE,hit,0,15.193371,0,15.193371,0,0
23519,used GE,hit,0,14.28203,0,14.28203,0,0
23519,used GE,hit,0,14.25143,0,14.25143,0,0
23519,used GE,hit,0,14.787409,0,14.787409,0,0
23519,used GE,hit,0,13.860226,0,13.860226,0,0
23519,used GE,hit,0,13.22645,0,13.22645,0,0
23519,used GE,hit,0,13.14756,0,13.14756,0,0
23519,used GE,hit,0,55.977785,0,55.977785,0,0
23519,used GE,hit,0,23.042321,0,23.042321,0,0
23519,used GE,hit,0,29.143788,0,29.143788,0,0
23519,used GE,hit,0,16.858677,0,16.858677,0,0
23519,used GE,hit,0,14.471928,0,14.471928,0,0
23519,used GE,hit,0,42.920172,0,42.920172,0,0
23519,used GE,hit,0,56.404198,0,56.404198,0,0
23519,used GE,hit,0,14.593808,0,14.593808,0,0
23519,used GE,hit,0,48.310632,0,48.310632,0,0
23519,used GE,hit,0,43.749782,0,43.749782,0,0
23519,used GE,hit,0,34.680897,0,34.680897,0,0
23519,used GE,hit,0,32.865532,0,32.865532,0,0
23519,used GE,hit,0,15.190551,0,15.190551,0,0
23519,used GE,hit,0,22.112638,0,22.112638,0,0
23519,used GE,hit,0,44.08481,0,44.08481,0,0
23519,used GE,hit,0,47.806872,0,47.806872,0,0
23519,used GE,hit,0,16.015886,0,16.015886,0,0
23519,used GE,hit,0,15.569195,0,15.569195,0,0
23519,used GE,hit,0,14.463544,0,14.463544,0,0
36371,34,miss,711.787137,13.635576,616.547012,0,1341.969725,0
36371,34,soft-hit,709.058733,14.635945,623.249173,1346.943851,0,0
36371,34,soft-hit,706.008088,15.301841,616.404006,1337.713935,0,0
36371,34,soft-hit,704.860444,26.769002,615.774837,1347.404283,0,0
36371,34,soft-hit,700.656826,13.974551,614.319582,1328.950959,0,0
36371,34,soft-hit,699.328563,13.947084,613.122496,1326.398143,0,0
36371,34,soft-hit,701.115114,25.058554,614.418083,1340.591751,0,0
36371,34,soft-hit,718.645468,14.618654,632.214776,1365.478898,0,0
36371,34,soft-hit,705.553069,14.005704,618.795838,1338.3546110000002,0,0
36371,34,soft-hit,698.509348,16.866741,612.085679,1327.4617680000001,0,0
36371,34,soft-hit,699.228255,13.926562,612.670304,1325.8251209999999,0,0
36371,34,soft-hit,699.254942,14.764176,612.751082,1326.7702,0,0
36371,34,soft-hit,702.507049,33.723037,615.713818,1351.943904,0,0
36371,34,soft-hit,659.631967,12.334211,612.582559,1284.548737,0,0
36371,34,soft-hit,725.272828,45.399588,639.243141,1409.915557,0,0
36371,34,soft-hit,703.186349,28.229266,617.380288,1348.795903,0,0
36371,34,soft-hit,710.841526,14.425297,624.099725,1349.366548,0,0
36371,34,soft-hit,702.67721,13.936374,615.206961,1331.820545,0,0
36371,34,soft-hit,703.39102,14.003197,616.614615,1334.008832,0,0
36371,34,soft-hit,699.670664,14.267457,613.199323,1327.137444,0,0
36371,34,soft-hit,699.8945,31.17708,613.662595,1344.734175,0,0
36371,34,soft-hit,700.619236,13.98602,614.275467,1328.8807230000002,0,0
36371,34,soft-hit,701.284376,15.088412,615.063692,1331.4364799999998,0,0
36371,34,soft-hit,705.587125,14.510952,619.082521,1339.180598,0,0
36371,34,soft-hit,700.802803,14.073171,614.193213,1329.069187,0,0
36371,34,soft-hit,700.469588,24.920386,613.579063,1338.969037,0,0
36371,34,soft-hit,697.131606,36.333641,615.082913,1348.5481599999998,0,0
36371,34,soft-hit,703.478518,14.13927,617.028903,1334.646691,0,0
36371,34,soft-hit,719.314626,35.46438,632.904714,1387.68372,0,0
36371,34,soft-hit,700.001619,37.637618,613.946406,1351.585643,0,0
36371,34,soft-hit,699.973226,13.976245,614.567194,1328.5166649999999,0,0
36371,34,soft-hit,707.742781,14.132244,620.565863,1342.440888,0,0
36371,34,soft-hit,707.394984,14.191174,620.589756,1342.175914,0,0
36371,34,soft-hit,700.721981,14.045298,614.722784,1329.4900630000002,0,0
36371,34,soft-hit,709.430625,16.935303,622.877133,1349.243061,0,0
36371,34,soft-hit,705.470861,25.234464,619.163072,1349.8683970000002,0,0
36371,34,soft-hit,705.098779,13.980889,618.345171,1337.4248390000002,0,0
36371,34,soft-hit,701.536873,14.323476,614.805423,1330.665772,0,0
36371,34,soft-hit,719.33392,31.211576,625.456866,1376.0023620000002,0,0
36371,34,soft-hit,698.84005,15.688413,616.966361,1331.4948239999999,0,0
1912,32,miss,672.441439,12.853523,584.1948,0,1269.489762,0
1912,32,soft-hit,662.087025,12.673847,580.071658,1254.8325300000001,0,0
1912,32,soft-hit,662.335553,27.156516,580.667069,1270.159138,0,0
1912,32,soft-hit,662.187803,26.216356,580.352564,1268.756723,0,0
1912,32,soft-hit,670.912623,12.728061,588.452411,1272.0930950000002,0,0
1912,32,soft-hit,669.507846,12.780841,586.867761,1269.156448,0,0
1912,32,soft-hit,672.76572,24.079284,590.082021,1286.927025,0,0
1912,32,soft-hit,663.534054,17.594158,581.327027,1262.455239,0,0
1912,32,soft-hit,662.925219,19.901147,580.65987,1263.486236,0,0
1912,32,soft-hit,663.253947,18.230422,581.072292,1262.556661,0,0
1912,32,soft-hit,674.828678,15.605829,592.801107,1283.235614,0,0
1912,32,soft-hit,685.238805,23.925033,594.608892,1303.77273,0,0
1912,32,soft-hit,668.907389,41.916464,586.704771,1297.528624,0,0
1912,32,soft-hit,666.704964,35.682746,587.753944,1290.141654,0,0
1912,32,soft-hit,711.533786,13.493817,630.193967,1355.2215700000002,0,0
1912,32,soft-hit,664.576537,12.646501,582.863559,1260.086597,0,0
1912,32,soft-hit,664.043811,17.642651,582.414429,1264.100891,0,0
1912,32,soft-hit,672.920171,13.051204,591.577499,1277.548874,0,0
1912,32,soft-hit,669.508035,12.890638,587.836384,1270.2350569999999,0,0
1912,32,soft-hit,676.018721,13.380071,593.941192,1283.3399840000002,0,0
1912,32,soft-hit,673.889226,15.573242,591.79238,1281.254848,0,0
1912,32,soft-hit,667.468842,12.749092,585.49848,1265.716414,0,0
1912,32,soft-hit,665.166881,12.725056,583.404218,1261.296155,0,0
1912,32,soft-hit,679.591186,18.234704,598.255822,1296.081712,0,0
1912,32,soft-hit,670.342906,26.702999,589.323795,1286.3697,0,0
1912,32,soft-hit,664.403438,12.803379,583.839599,1261.0464160000001,0,0
1912,32,soft-hit,667.861149,12.635213,585.947579,1266.443941,0,0
1912,32,soft-hit,665.517027,15.008386,586.043439,1266.5688519999999,0,0
1912,32,soft-hit,667.304751,25.093586,587.186897,1279.5852340000001,0,0
1912,32,soft-hit,672.24843,12.906532,590.283537,1275.4384989999999,0,0
1912,32,soft-hit,665.613977,12.939436,583.676232,1262.229645,0,0
1912,32,soft-hit,669.891589,13.009772,587.437911,1270.339272,0,0
1912,32,soft-hit,666.791077,34.892458,585.195335,1286.87887,0,0
1912,32,soft-hit,665.507465,13.413117,583.710308,1262.63089,0,0
1912,32,soft-hit,667.178469,13.327711,584.279723,1264.785903,0,0
1912,32,soft-hit,668.9623,17.611477,586.988595,1273.562372,0,0
1912,32,soft-hit,670.349755,12.832549,588.070415,1271.252719,0,0
1912,32,soft-hit,648.757477,11.656854,587.350693,1247.7650239999998,0,0
1912,32,soft-hit,673.176997,10.869326,586.142343,1270.188666,0,0
12108,39,miss,798.083887,34.462525,704.630087,0,1537.1764990000001,0
12108,used GE,hit,0,32.394086,0,32.394086,0,0
12108,used GE,hit,0,14.279008,0,14.279008,0,0
12108,used GE,hit,0,16.003381,0,16.003381,0,0
12108,used GE,hit,0,63.520266,0,63.520266,0,0
12108,used GE,hit,0,17.949432,0,17.949432,0,0
12108,used GE,hit,0,14.689051,0,14.689051,0,0
12108,used GE,hit,0,15.939406,0,15.939406,0,0
12108,used GE,hit,0,18.837518,0,18.837518,0,0
12108,used GE,hit,0,33.756226,0,33.756226,0,0
12108,used GE,hit,0,39.027819,0,39.027819,0,0
12108,used GE,hit,0,15.208588,0,15.208588,0,0
12108,used GE,hit,0,23.964675,0,23.964675,0,0
12108,used GE,hit,0,18.54558,0,18.54558,0,0
12108,used GE,hit,0,15.236804,0,15.236804,0,0
12108,used GE,hit,0,15.353132,0,15.353132,0,0
12108,used GE,hit,0,15.116125,0,15.116125,0,0
12108,used GE,hit,0,42.423107,0,42.423107,0,0
12108,used GE,hit,0,35.896813,0,35.896813,0,0
12108,used GE,hit,0,16.62567,0,16.62567,0,0
12108,used GE,hit,0,21.034207,0,21.034207,0,0
12108,used GE,hit,0,16.177472,0,16.177472,0,0
12108,used GE,hit,0,87.870202,0,87.870202,0,0
12108,used GE,hit,0,16.562034,0,16.562034,0,0
12108,used GE,hit,0,15.355822,0,15.355822,0,0
12108,used GE,hit,0,16.336303,0,16.336303,0,0
12108,used GE,hit,0,15.552105,0,15.552105,0,0
12108,used GE,hit,0,24.198923,0,24.198923,0,0
12108,used GE,hit,0,41.240259,0,41.240259,0,0
12108,used GE,hit,0,15.311837,0,15.311837,0,0
12108,used GE,hit,0,14.671821,0,14.671821,0,0
12108,used GE,hit,0,40.080556,0,40.080556,0,0
12108,used GE,hit,0,28.773459,0,28.773459,0,0
12108,used GE,hit,0,21.959693,0,21.959693,0,0
12108,used GE,hit,0,24.212244,0,24.212244,0,0
12108,used GE,hit,0,36.758514,0,36.758514,0,0
12108,used GE,hit,0,28.362734,0,28.362734,0,0
12108,used GE,hit,0,14.676962,0,14.676962,0,0
12108,used GE,hit,0,15.592876,0,15.592876,0,0
26648,44,miss,912.568904,25.562166,795.281328,0,1733.412398,0
26648,used GE,hit,0,43.80288,0,43.80288,0,0
26648,used GE,hit,0,21.922436,0,21.922436,0,0
26648,used GE,hit,0,27.707195,0,27.707195,0,0
26648,used GE,hit,0,22.127275,0,22.127275,0,0
26648,used GE,hit,0,21.400493,0,21.400493,0,0
26648,used GE,hit,0,21.355833,0,21.355833,0,0
26648,used GE,hit,0,21.182571,0,21.182571,0,0
26648,used GE,hit,0,21.598383,0,21.598383,0,0
26648,used GE,hit,0,53.707332,0,53.707332,0,0
26648,used GE,hit,0,56.037266,0,56.037266,0,0
26648,used GE,hit,0,23.515657,0,23.515657,0,0
26648,used GE,hit,0,22.44432,0,22.44432,0,0
26648,used GE,hit,0,42.113177,0,42.113177,0,0
26648,used GE,hit,0,22.592454,0,22.592454,0,0
26648,used GE,hit,0,26.59286,0,26.59286,0,0
26648,used GE,hit,0,22.229575,0,22.229575,0,0
26648,used GE,hit,0,22.318255,0,22.318255,0,0
26648,used GE,hit,0,21.963816,0,21.963816,0,0
26648,used GE,hit,0,79.594015,0,79.594015,0,0
26648,used GE,hit,0,22.73771,0,22.73771,0,0
26648,used GE,hit,0,22.127653,0,22.127653,0,0
26648,used GE,hit,0,21.532021,0,21.532021,0,0
26648,used GE,hit,0,22.893323,0,22.893323,0,0
26648,used GE,hit,0,22.218268,0,22.218268,0,0
26648,used GE,hit,0,21.730417,0,21.730417,0,0
26648,used GE,hit,0,47.918975,0,47.918975,0,0
26648,used GE,hit,0,22.829738,0,22.829738,0,0
26648,used GE,hit,0,25.702032,0,25.702032,0,0
26648,used GE,hit,0,32.02363,0,32.02363,0,0
26648,used GE,hit,0,51.018322,0,51.018322,0,0
26648,used GE,hit,0,46.509593,0,46.509593,0,0
26648,used GE,hit,0,23.767862,0,23.767862,0,0
26648,used GE,hit,0,41.85387,0,41.85387,0,0
26648,used GE,hit,0,35.652719,0,35.652719,0,0
26648,used GE,hit,0,49.292936,0,49.292936,0,0
26648,used GE,hit,0,23.836986,0,23.836986,0,0
26648,used GE,hit,0,27.363038,0,27.363038,0,0
26648,used GE,hit,0,22.482011,0,22.482011,0,0
2857,44,miss,906.80298,14.126401,792.669196,0,1713.5985770000002,0
2857,used GE,hit,0,30.179481,0,30.179481,0,0
2857,used GE,hit,0,27.296907,0,27.296907,0,0
2857,used GE,hit,0,10.837087,0,10.837087,0,0
2857,used GE,hit,0,11.52987,0,11.52987,0,0
2857,used GE,hit,0,10.810822,0,10.810822,0,0
2857,used GE,hit,0,10.345355,0,10.345355,0,0
2857,used GE,hit,0,20.492658,0,20.492658,0,0
2857,used GE,hit,0,10.528374,0,10.528374,0,0
2857,used GE,hit,0,14.57055,0,14.57055,0,0
2857,used GE,hit,0,10.744857,0,10.744857,0,0
2857,used GE,hit,0,49.366502,0,49.366502,0,0
2857,used GE,hit,0,11.058555,0,11.058555,0,0
2857,used GE,hit,0,10.574254,0,10.574254,0,0
2857,used GE,hit,0,11.060381,0,11.060381,0,0
2857,used GE,hit,0,10.652324,0,10.652324,0,0
2857,used GE,hit,0,10.409412,0,10.409412,0,0
2857,used GE,hit,0,10.301956,0,10.301956,0,0
2857,used GE,hit,0,10.786979,0,10.786979,0,0
2857,used GE,hit,0,11.187106,0,11.187106,0,0
2857,used GE,hit,0,12.716032,0,12.716032,0,0
2857,used GE,hit,0,15.452635,0,15.452635,0,0
2857,used GE,hit,0,10.63494,0,10.63494,0,0
2857,used GE,hit,0,10.74656,0,10.74656,0,0
2857,used GE,hit,0,11.880267,0,11.880267,0,0
2857,used GE,hit,0,10.647723,0,10.647723,0,0
2857,used GE,hit,0,34.707836,0,34.707836,0,0
2857,used GE,hit,0,19.350443,0,19.350443,0,0
2857,used GE,hit,0,34.379392,0,34.379392,0,0
2857,used GE,hit,0,26.386958,0,26.386958,0,0
2857,used GE,hit,0,15.521161,0,15.521161,0,0
2857,used GE,hit,0,14.682746,0,14.682746,0,0
2857,used GE,hit,0,39.215665,0,39.215665,0,0
2857,used GE,hit,0,29.577287,0,29.577287,0,0
2857,used GE,hit,0,16.361528,0,16.361528,0,0
2857,used GE,hit,0,16.067298,0,16.067298,0,0
2857,used GE,hit,0,40.776819,0,40.776819,0,0
2857,used GE,hit,0,17.449965,0,17.449965,0,0
2857,used GE,hit,0,45.623315,0,45.623315,0,0
12499,30,miss,639.285535,12.639736,559.848557,0,1211.7738279999999,0
12499,used GE,hit,0,21.325198,0,21.325198,0,0
12499,used GE,hit,0,22.840367,0,22.840367,0,0
12499,used GE,hit,0,10.487733,0,10.487733,0,0
12499,used GE,hit,0,10.201084,0,10.201084,0,0
12499,used GE,hit,0,43.98925,0,43.98925,0,0
12499,used GE,hit,0,44.107064,0,44.107064,0,0
12499,used GE,hit,0,27.362012,0,27.362012,0,0
12499,used GE,hit,0,14.069971,0,14.069971,0,0
12499,used GE,hit,0,13.034365,0,13.034365,0,0
12499,used GE,hit,0,14.115469,0,14.115469,0,0
12499,used GE,hit,0,50.16584,0,50.16584,0,0
12499,used GE,hit,0,13.72995,0,13.72995,0,0
12499,used GE,hit,0,26.448997,0,26.448997,0,0
12499,used GE,hit,0,20.059697,0,20.059697,0,0
12499,used GE,hit,0,13.383107,0,13.383107,0,0
12499,used GE,hit,0,14.915482,0,14.915482,0,0
12499,used GE,hit,0,36.965818,0,36.965818,0,0
12499,used GE,hit,0,13.359936,0,13.359936,0,0
12499,used GE,hit,0,12.126245,0,12.126245,0,0
12499,used GE,hit,0,12.607996,0,12.607996,0,0
12499,used GE,hit,0,46.478613,0,46.478613,0,0
12499,used GE,hit,0,28.739943,0,28.739943,0,0
12499,used GE,hit,0,15.541996,0,15.541996,0,0
12499,used GE,hit,0,18.330041,0,18.330041,0,0
12499,used GE,hit,0,12.636615,0,12.636615,0,0
12499,used GE,hit,0,28.254772,0,28.254772,0,0
12499,used GE,hit,0,12.931315,0,12.931315,0,0
12499,used GE,hit,0,37.177054,0,37.177054,0,0
12499,used GE,hit,0,27.660882,0,27.660882,0,0
12499,used GE,hit,0,13.556067,0,13.556067,0,0
12499,used GE,hit,0,12.992285,0,12.992285,0,0
12499,used GE,hit,0,32.733044,0,32.733044,0,0
12499,used GE,hit,0,13.616583,0,13.616583,0,0
12499,used GE,hit,0,12.894065,0,12.894065,0,0
12499,used GE,hit,0,28.007107,0,28.007107,0,0
12499,used GE,hit,0,21.800432,0,21.800432,0,0
12499,used GE,hit,0,21.907424,0,21.907424,0,0
12499,used GE,hit,0,12.58609,0,12.58609,0,0
5674,51,miss,48.697404,47.187802,930.751393,0,1026.636599,0
5674,used GE,hit,0,28.890044,0,28.890044,0,0
5674,used GE,hit,0,49.255687,0,49.255687,0,0
5674,used GE,hit,0,19.524481,0,19.524481,0,0
5674,used GE,hit,0,47.8188,0,47.8188,0,0
5674,used GE,hit,0,21.810954,0,21.810954,0,0
5674,used GE,hit,0,12.651987,0,12.651987,0,0
5674,used GE,hit,0,27.608853,0,27.608853,0,0
5674,used GE,hit,0,93.704564,0,93.704564,0,0
5674,used GE,hit,0,12.732635,0,12.732635,0,0
5674,used GE,hit,0,34.38546,0,34.38546,0,0
5674,52,soft-hit,56.405875,16.665279,931.432117,1004.503271,0,0
5674,used GE,hit,0,27.718465,0,27.718465,0,0
5674,used GE,hit,0,17.261925,0,17.261925,0,0
5674,used GE,hit,0,47.288224,0,47.288224,0,0
5674,used GE,hit,0,19.276849,0,19.276849,0,0
5674,used GE,hit,0,19.672901,0,19.672901,0,0
5674,used GE,hit,0,18.613394,0,18.613394,0,0
5674,used GE,hit,0,18.553527,0,18.553527,0,0
5674,used GE,hit,0,32.867282,0,32.867282,0,0
5674,used GE,hit,0,18.768545,0,18.768545,0,0
5674,used GE,hit,0,36.207587,0,36.207587,0,0
5674,used GE,hit,0,18.723405,0,18.723405,0,0
5674,used GE,hit,0,21.100763,0,21.100763,0,0
5674,used GE,hit,0,17.761312,0,17.761312,0,0
5674,used GE,hit,0,24.112929,0,24.112929,0,0
5674,used GE,hit,0,29.335742,0,29.335742,0,0
5674,used GE,hit,0,41.108365,0,41.108365,0,0
5674,used GE,hit,0,37.701877,0,37.701877,0,0
5674,used GE,hit,0,19.332033,0,19.332033,0,0
5674,used GE,hit,0,33.274135,0,33.274135,0,0
5674,used GE,hit,0,50.924619,0,50.924619,0,0
5674,used GE,hit,0,19.42592,0,19.42592,0,0
5674,used GE,hit,0,18.425308,0,18.425308,0,0
5674,used GE,hit,0,29.235836,0,29.235836,0,0
5674,used GE,hit,0,31.771494,0,31.771494,0,0
5674,used GE,hit,0,18.712879,0,18.712879,0,0
5674,used GE,hit,0,43.82448,0,43.82448,0,0
5674,used GE,hit,0,18.988873,0,18.988873,0,0
31086,62,miss,253.557519,18.727281,117.126265,0,389.411065,0
31086,used GE,hit,0,17.282108,0,17.282108,0,0
31086,used GE,hit,0,38.697414,0,38.697414,0,0
31086,used GE,hit,0,21.324891,0,21.324891,0,0
31086,used GE,hit,0,58.955187,0,58.955187,0,0
31086,used GE,hit,0,22.159305,0,22.159305,0,0
31086,used GE,hit,0,21.737119,0,21.737119,0,0
31086,used GE,hit,0,58.326542,0,58.326542,0,0
31086,used GE,hit,0,23.619785,0,23.619785,0,0
31086,used GE,hit,0,59.266735,0,59.266735,0,0
31086,used GE,hit,0,23.842879,0,23.842879,0,0
31086,used GE,hit,0,24.074476,0,24.074476,0,0
31086,used GE,hit,0,42.143476,0,42.143476,0,0
31086,used GE,hit,0,21.048913,0,21.048913,0,0
31086,used GE,hit,0,39.952117,0,39.952117,0,0
31086,used GE,hit,0,22.100797,0,22.100797,0,0
31086,used GE,hit,0,20.802046,0,20.802046,0,0
31086,used GE,hit,0,60.052577,0,60.052577,0,0
31086,used GE,hit,0,23.455597,0,23.455597,0,0
31086,used GE,hit,0,62.257054,0,62.257054,0,0
31086,used GE,hit,0,23.498913,0,23.498913,0,0
31086,used GE,hit,0,22.700114,0,22.700114,0,0
31086,used GE,hit,0,21.745728,0,21.745728,0,0
31086,used GE,hit,0,54.412727,0,54.412727,0,0
31086,used GE,hit,0,22.418703,0,22.418703,0,0
31086,used GE,hit,0,25.916263,0,25.916263,0,0
31086,used GE,hit,0,20.577094,0,20.577094,0,0
31086,used GE,hit,0,41.707453,0,41.707453,0,0
31086,used GE,hit,0,22.943642,0,22.943642,0,0
31086,used GE,hit,0,20.655839,0,20.655839,0,0
31086,used GE,hit,0,19.942403,0,19.942403,0,0
31086,used GE,hit,0,20.136565,0,20.136565,0,0
31086,used GE,hit,0,21.205116,0,21.205116,0,0
31086,used GE,hit,0,29.26251,0,29.26251,0,0
31086,used GE,hit,0,23.037984,0,23.037984,0,0
31086,used GE,hit,0,32.488441,0,32.488441,0,0
31086,used GE,hit,0,44.332317,0,44.332317,0,0
31086,used GE,hit,0,20.598535,0,20.598535,0,0
31086,used GE,hit,0,59.998626,0,59.998626,0,0
9189,60,miss,211.982001,17.802412,79.760217,0,309.54463,0
9189,used GE,hit,0,33.751559,0,33.751559,0,0
9189,used GE,hit,0,18.695515,0,18.695515,0,0
9189,used GE,hit,0,20.213654,0,20.213654,0,0
9189,used GE,hit,0,20.819898,0,20.819898,0,0
9189,used GE,hit,0,20.774266,0,20.774266,0,0
9189,used GE,hit,0,20.0757,0,20.0757,0,0
9189,used GE,hit,0,84.270176,0,84.270176,0,0
9189,used GE,hit,0,61.772834,0,61.772834,0,0
9189,used GE,hit,0,22.433585,0,22.433585,0,0
9189,used GE,hit,0,63.903894,0,63.903894,0,0
9189,used GE,hit,0,51.156192,0,51.156192,0,0
9189,used GE,hit,0,25.730329,0,25.730329,0,0
9189,used GE,hit,0,33.404415,0,33.404415,0,0
9189,used GE,hit,0,22.295013,0,22.295013,0,0
9189,used GE,hit,0,20.639192,0,20.639192,0,0
9189,used GE,hit,0,26.200663,0,26.200663,0,0
9189,used GE,hit,0,20.131372,0,20.131372,0,0
9189,used GE,hit,0,62.641197,0,62.641197,0,0
9189,used GE,hit,0,35.872685,0,35.872685,0,0
9189,used GE,hit,0,21.280241,0,21.280241,0,0
9189,used GE,hit,0,20.625398,0,20.625398,0,0
9189,used GE,hit,0,67.034924,0,67.034924,0,0
9189,used GE,hit,0,20.371943,0,20.371943,0,0
9189,used GE,hit,0,35.33099,0,35.33099,0,0
9189,used GE,hit,0,37.656055,0,37.656055,0,0
9189,used GE,hit,0,30.914866,0,30.914866,0,0
9189,used GE,hit,0,16.1189,0,16.1189,0,0
9189,used GE,hit,0,48.674097,0,48.674097,0,0
9189,used GE,hit,0,14.350996,0,14.350996,0,0
9189,used GE,hit,0,13.91937,0,13.91937,0,0
9189,used GE,hit,0,13.770481,0,13.770481,0,0
9189,used GE,hit,0,34.925838,0,34.925838,0,0
9189,used GE,hit,0,15.586284,0,15.586284,0,0
9189,used GE,hit,0,50.736434,0,50.736434,0,0
9189,used GE,hit,0,14.475834,0,14.475834,0,0
9189,used GE,hit,0,92.023282,0,92.023282,0,0
9189,used GE,hit,0,19.149231,0,19.149231,0,0
9189,used GE,hit,0,35.412553,0,35.412553,0,0
34380,52,miss,57.616353,28.532427,942.636965,0,1028.785745,0
34380,52,soft-hit,74.447517,15.977074,955.276098,1045.700689,0,0
34380,52,soft-hit,70.936412,16.987043,951.573993,1039.4974479999998,0,0
34380,52,soft-hit,64.676526,23.169512,945.3052,1033.1512380000001,0,0
34380,52,soft-hit,66.389475,16.212053,946.919506,1029.5210339999999,0,0
34380,52,soft-hit,68.881992,16.058952,949.68369,1034.624634,0,0
34380,52,soft-hit,76.591632,15.980353,947.000266,1039.572251,0,0
34380,52,soft-hit,63.606397,49.075456,945.177654,1057.859507,0,0
34380,52,soft-hit,61.527614,15.64409,942.726764,1019.898468,0,0
34380,52,soft-hit,63.328126,15.619317,943.325188,1022.272631,0,0
34380,52,soft-hit,64.509551,41.735058,946.016088,1052.260697,0,0
34380,52,soft-hit,64.005424,15.710711,944.957935,1024.67407,0,0
34380,52,soft-hit,66.328083,32.288317,946.673082,1045.2894820000001,0,0
34380,52,soft-hit,62.945777,15.997265,949.41176,1028.3548019999998,0,0
34380,52,soft-hit,66.788739,16.331297,947.408235,1030.528271,0,0
34380,52,soft-hit,65.012004,56.605392,946.066295,1067.683691,0,0
34380,52,soft-hit,68.378829,18.208107,949.958431,1036.5453670000002,0,0
34380,52,soft-hit,64.79774,45.065301,944.863701,1054.726742,0,0
34380,52,soft-hit,63.362458,15.723263,944.684647,1023.770368,0,0
34380,52,soft-hit,70.338704,16.197098,950.923524,1037.4593260000001,0,0
34380,52,soft-hit,63.101528,32.261871,944.902355,1040.265754,0,0
34380,52,soft-hit,74.746339,37.583361,955.899812,1068.2295119999999,0,0
34380,52,soft-hit,65.037587,27.836425,945.816673,1038.690685,0,0
34380,52,soft-hit,63.939298,32.639231,945.36721,1041.945739,0,0
34380,52,soft-hit,68.645143,48.038626,949.391095,1066.074864,0,0
34380,52,soft-hit,74.438108,40.931511,951.675122,1067.044741,0,0
34380,52,soft-hit,64.334762,16.245814,945.35146,1025.932036,0,0
34380,52,soft-hit,63.835903,16.129615,945.093845,1025.0593629999998,0,0
34380,52,soft-hit,62.19614,15.691512,943.603863,1021.491515,0,0
34380,52,soft-hit,65.513037,48.062607,946.855618,1060.431262,0,0
34380,52,soft-hit,63.599251,33.314384,945.505634,1042.419269,0,0
34380,52,soft-hit,65.271003,43.742993,945.257292,1054.271288,0,0
34380,52,soft-hit,63.758994,46.73436,945.390985,1055.884339,0,0
